energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.735,88.98,0.644,r&b,-5.747,0.161,0.418,SZA,4,0.0391,86,https://api.spotify.com/v1/tracks/1Qrg8KqiBpW07V7PNxwwwL,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SOS,R&B Hits,https://api.spotify.com/v1/audio-analysis/1Qrg8KqiBpW07V7PNxwwwL,1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,2022.0,0.144,1nrVofqDRs7cpWXJ49qTnP,1,8,153947,0.0521,1Qrg8KqiBpW07V7PNxwwwL,modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.646,115.842,0.645,pop,-8.334,0.074,0.295,Ariana Grande,4,0.0427,86,https://api.spotify.com/v1/tracks/51ZQ1vr10ffzbwIjDCwqm4,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,eternal sunshine,Global Top 50,https://api.spotify.com/v1/audio-analysis/51ZQ1vr10ffzbwIjDCwqm4,51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),2024.0,3.04e-05,5EYKrEDnKhhcNxGedaRQeK,1,5,228639,0.0615,51ZQ1vr10ffzbwIjDCwqm4,global,audio_features,37i9dQZEVXbMDoHDwVN2tF
0.663,121.07,0.6,pop,-5.802,0.119,0.286,One Direction,4,0.0477,86,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,Midnight Memories (Deluxe),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,2013.0,0.0,7p1fX8aUySrBdx4WSYspOu,1,3,245493,0.225,4nVBt6MZDDP6tRVdQTgxJg,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.537,122.769,0.445,pop,-8.532,0.0944,0.131,Tom Odell,4,0.04,86,https://api.spotify.com/v1/tracks/3JvKfv6T31zO0ini8iNItO,spotify:track:3JvKfv6T31zO0ini8iNItO,Long Way Down (Deluxe),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/3JvKfv6T31zO0ini8iNItO,3JvKfv6T31zO0ini8iNItO,Another Love,2013.0,1.65e-05,0Gf1yE895FKK4YWVRuAeg8,0,4,244360,0.695,3JvKfv6T31zO0ini8iNItO,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.635,103.019,0.617,electronic,-6.769,0.164,0.446,"The Chainsmokers, Coldplay",4,0.0317,86,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,Memories...Do Not Open,EDM Hits,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,2017.0,1.44e-05,4JPguzRps3kuWDD5GS6oXr,0,11,247160,0.0498,6RUKPb4LETWmmr3iAEQktW,modern,audio_features,37i9dQZF1DX3Kdv0IChEm9
0.697,138.992,0.74,pop,-4.912,0.224,0.732,Sabrina Carpenter,4,0.034,86,https://api.spotify.com/v1/tracks/6dgUya35uo964z7GZXM07g,spotify:track:6dgUya35uo964z7GZXM07g,emails i can't send,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/6dgUya35uo964z7GZXM07g,6dgUya35uo964z7GZXM07g,Nonsense,2022.0,0.0,5kDmlA2g9Y1YCbNo2Ufxlz,1,8,163648,0.0268,6dgUya35uo964z7GZXM07g,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.917,100.987,0.562,pop,-2.768,0.488,0.501,Lady Gaga,4,0.117,86,https://api.spotify.com/v1/tracks/19KlZwqlT3fguP2BeHF1Q1,spotify:track:19KlZwqlT3fguP2BeHF1Q1,Disease,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/19KlZwqlT3fguP2BeHF1Q1,19KlZwqlT3fguP2BeHF1Q1,Disease,2024.0,0.0,52BWvTRMsPqjHzrbQomgwP,0,11,229997,0.0513,19KlZwqlT3fguP2BeHF1Q1,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.843,122.064,0.619,pop,-5.348,0.164,0.746,Morgan Wallen,4,0.0284,86,https://api.spotify.com/v1/tracks/7hR22TOX3RorxJPcsz5Wbo,spotify:track:7hR22TOX3RorxJPcsz5Wbo,Love Somebody,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/7hR22TOX3RorxJPcsz5Wbo,7hR22TOX3RorxJPcsz5Wbo,Love Somebody,2024.0,0.000118,0TxewlKVKdpP18dGg279ep,0,5,204829,0.00948,7hR22TOX3RorxJPcsz5Wbo,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.752,100.076,0.841,latin,-4.735,0.949,0.67,Shakira,4,0.105,86,https://api.spotify.com/v1/tracks/3OJDtCdYs8QJnui708tEU3,spotify:track:3OJDtCdYs8QJnui708tEU3,Soltera,Viva Latino,https://api.spotify.com/v1/audio-analysis/3OJDtCdYs8QJnui708tEU3,3OJDtCdYs8QJnui708tEU3,Soltera,2024.0,0.00046,0VRb8B2ls0GDEfmKiL8FWJ,1,2,214643,0.167,3OJDtCdYs8QJnui708tEU3,modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.296,115.284,0.351,pop,-10.109,0.095,0.12,"Billie Eilish, Khalid",4,0.0333,86,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),2018.0,0.0,2sBB17RXTamvj7Ncps15AK,0,4,200186,0.934,0u2P5u6lvoDfwTYjAADbn4,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.551,143.008,0.559,r&b,-7.231,0.11,0.392,SZA,4,0.132,86,https://api.spotify.com/v1/tracks/4iZ4pt7kvcaH6Yo8UoZ4s2,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,SOS,R&B Hits,https://api.spotify.com/v1/audio-analysis/4iZ4pt7kvcaH6Yo8UoZ4s2,4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,2022.0,0.0,07w0rG5TETcyihsEIZR3qG,1,5,201800,0.141,4iZ4pt7kvcaH6Yo8UoZ4s2,modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.581,99.973,0.805,latin,-5.091,0.0933,0.528,"Cris Mj, FloyyMenor, LOUKI",4,0.0601,86,https://api.spotify.com/v1/tracks/6PhRhocBXP4y7NpciGmzra,spotify:track:6PhRhocBXP4y7NpciGmzra,MJ,Viva Latino,https://api.spotify.com/v1/audio-analysis/6PhRhocBXP4y7NpciGmzra,6PhRhocBXP4y7NpciGmzra,Después De La 1,2024.0,0.0202,2lIzIH2mQQ0ItgkJKefQMp,0,6,177600,0.0303,6PhRhocBXP4y7NpciGmzra,modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.711,146.921,0.487,pop,-4.22,0.152,0.317,Jin,4,0.0322,85,https://api.spotify.com/v1/tracks/4p7DTkyrKqT98xlIwYYfXz,spotify:track:4p7DTkyrKqT98xlIwYYfXz,Happy,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/4p7DTkyrKqT98xlIwYYfXz,4p7DTkyrKqT98xlIwYYfXz,Running Wild,2024.0,0.0,0fKlaQuBMQYFo5aIFoGIXt,1,8,151647,0.000175,4p7DTkyrKqT98xlIwYYfXz,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.626,100.02,0.763,latin,-5.637,0.205,0.78,Cris Mj,4,0.0433,85,https://api.spotify.com/v1/tracks/5Uptvz6j1sjDKxidAcnH2L,spotify:track:5Uptvz6j1sjDKxidAcnH2L,SI NO ES CONTIGO,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/5Uptvz6j1sjDKxidAcnH2L,5Uptvz6j1sjDKxidAcnH2L,SI NO ES CONTIGO,2024.0,0.225,4ecjQGViGCD4snnZ3QJOEL,0,5,156171,0.0859,5Uptvz6j1sjDKxidAcnH2L,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.764,148.853,0.666,latin,-6.297,0.347,0.729,"Tito Double P, Grupo Frontera",4,0.116,85,https://api.spotify.com/v1/tracks/2lAUq68F2bt7Kc218n9FPp,spotify:track:2lAUq68F2bt7Kc218n9FPp,INCÓMODO,Viva Latino,https://api.spotify.com/v1/audio-analysis/2lAUq68F2bt7Kc218n9FPp,2lAUq68F2bt7Kc218n9FPp,AY MAMÁ,2024.0,0.0,27GWSFRITD8JJcSGMgEfTN,0,4,163115,0.366,2lAUq68F2bt7Kc218n9FPp,modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.854,140.515,0.477,gaming,-4.715,0.065,0.314,"LISA, ROSALÍA",5,0.275,85,https://api.spotify.com/v1/tracks/7ov3TDp5D00Rnu5R1viX4w,spotify:track:7ov3TDp5D00Rnu5R1viX4w,New Woman (feat. ROSALÍA),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7ov3TDp5D00Rnu5R1viX4w,7ov3TDp5D00Rnu5R1viX4w,New Woman (feat. ROSALÍA),2024.0,0.0,2ha4ucrONN0cihLMkP02Ch,1,7,179790,0.0858,7ov3TDp5D00Rnu5R1viX4w,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.745,180.098,0.464,gaming,-3.202,0.363,0.262,"Hanumankind, Kalmi",4,0.161,85,https://api.spotify.com/v1/tracks/0OA00aPt3BV10qeMIs3meW,spotify:track:0OA00aPt3BV10qeMIs3meW,Big Dawgs,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0OA00aPt3BV10qeMIs3meW,0OA00aPt3BV10qeMIs3meW,Big Dawgs,2024.0,0.0,6Yw4204wbgmpsGTzjXBhYD,0,4,190667,0.0235,0OA00aPt3BV10qeMIs3meW,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.628,119.98,0.757,pop,-6.715,0.221,0.321,Don Toliver,4,0.101,85,https://api.spotify.com/v1/tracks/2c7z5oRcPBbqRaBY2mLWcf,spotify:track:2c7z5oRcPBbqRaBY2mLWcf,HARDSTONE PSYCHO,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/2c7z5oRcPBbqRaBY2mLWcf,2c7z5oRcPBbqRaBY2mLWcf,NEW DROP,2024.0,0.0209,0Kzb3u6kMnOJOZXYFSk33F,0,4,217333,0.189,2c7z5oRcPBbqRaBY2mLWcf,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.192,175.212,0.369,pop,-12.151,0.0954,0.148,Zach Bryan,3,0.04,85,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,2022.0,8.35e-06,1CmTOKCeyz1aHH04OwvTPv,0,4,228013,0.555,3WMj8moIAXJhHsyLaqIIHI,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.841,109.021,0.635,pop,-5.379,0.0622,0.424,Bruno Mars,4,0.0422,85,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Doo-Wops & Hooligans,Global Top 50,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,2010.0,0.0,1uyf3l2d4XYwiEqAb7t7fX,1,5,220734,0.0134,7BqBn9nzAq8spo5e7cZ0dJ,global,audio_features,37i9dQZEVXbMDoHDwVN2tF
0.667,130.019,0.776,pop,-6.622,0.0761,0.618,"Charli xcx, Billie Eilish",4,0.0983,85,https://api.spotify.com/v1/tracks/3WOhcATHxK2SLNeP5W3v1v,spotify:track:3WOhcATHxK2SLNeP5W3v1v,Guess featuring Billie Eilish,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/3WOhcATHxK2SLNeP5W3v1v,3WOhcATHxK2SLNeP5W3v1v,Guess featuring billie eilish,2024.0,0.3,3ThlxfLSy4bfKzxWqmC7VN,1,7,145219,0.0146,3WOhcATHxK2SLNeP5W3v1v,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.904,167.033,0.739,pop,-2.655,0.0948,0.788,KATSEYE,4,0.0442,85,https://api.spotify.com/v1/tracks/6aJn7Cst74cj4lNIiPRgav,spotify:track:6aJn7Cst74cj4lNIiPRgav,Touch,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/6aJn7Cst74cj4lNIiPRgav,6aJn7Cst74cj4lNIiPRgav,Touch,2024.0,1.03e-05,1hjqg3TuQ2YqooaPhxHwdv,0,5,129883,0.549,6aJn7Cst74cj4lNIiPRgav,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.471,105.029,0.472,pop,-5.692,0.14,0.219,Benson Boone,3,0.0603,85,https://api.spotify.com/v1/tracks/6tNQ70jh4OwmPGpYy6R2o9,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/6tNQ70jh4OwmPGpYy6R2o9,6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,2024.0,0.0,29aSKB1qPEbN0Qf9OPSQpw,1,10,180304,0.151,6tNQ70jh4OwmPGpYy6R2o9,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.731,101.654,0.483,pop,-6.696,0.151,0.484,Vance Joy,4,0.0381,85,https://api.spotify.com/v1/tracks/2uXlHCUbq9OMUwx3hrk06o,spotify:track:2uXlHCUbq9OMUwx3hrk06o,Dream Your Life Away (Deluxe Edition),Global Top 50,https://api.spotify.com/v1/audio-analysis/2uXlHCUbq9OMUwx3hrk06o,2uXlHCUbq9OMUwx3hrk06o,Riptide,2014.0,0.0,2biVG6BYnVVSwLYd1OjbPT,1,1,204280,0.436,2uXlHCUbq9OMUwx3hrk06o,global,audio_features,37i9dQZEVXbMDoHDwVN2tF
0.859,129.77,0.77,hip-hop,-3.382,0.673,0.64,"Tyler, The Creator, ScHoolboy Q, Santigold",4,0.275,85,https://api.spotify.com/v1/tracks/2aYHxnMF2umAavtgBvmkY1,spotify:track:2aYHxnMF2umAavtgBvmkY1,CHROMAKOPIA,RapCaviar,https://api.spotify.com/v1/audio-analysis/2aYHxnMF2umAavtgBvmkY1,2aYHxnMF2umAavtgBvmkY1,Thought I Was Dead (feat. ScHoolboy Q & Santigold),2024.0,0.0,0U28P0QVB1QRxpqp5IHOlH,0,10,207273,0.362,2aYHxnMF2umAavtgBvmkY1,modern,audio_features,37i9dQZF1DX0XUsuxWHRQd
0.557,85.043,0.358,pop,-7.398,0.0902,0.494,James Arthur,4,0.059,85,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,spotify:track:5uCax9HTNlzGybIStD3vDh,Back from the Edge,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,2016.0,0.0,7oiJYvEJHsmYtrgviAVIBD,1,10,211467,0.695,5uCax9HTNlzGybIStD3vDh,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.965,128.04,0.561,gaming,-3.673,0.371,0.304,"David Guetta, Bebe Rexha",4,0.0343,85,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,spotify:track:4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),2022.0,7.07e-06,7M842DMhYVALrXsw3ty7B3,0,7,175238,0.00383,4uUG5RXrOk84mYEfFvj3cK,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.356,169.653,0.529,latin,-6.612,0.136,0.659,Julión Álvarez y su Norteño Banda,3,0.0569,85,https://api.spotify.com/v1/tracks/0BiDnJFB3TlRB6aji7jUz3,spotify:track:0BiDnJFB3TlRB6aji7jUz3,Atento Aviso ... Rey Sin Reina,Viva Latino,https://api.spotify.com/v1/audio-analysis/0BiDnJFB3TlRB6aji7jUz3,0BiDnJFB3TlRB6aji7jUz3,Rey Sin Reina,2024.0,0.0,38uizvY4xqOiAq750FDmW2,1,3,150523,0.29,0BiDnJFB3TlRB6aji7jUz3,modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.607,81.001,0.684,r&b,-8.127,0.191,0.498,Miguel,4,0.1,85,https://api.spotify.com/v1/tracks/0JXXNGljqupsJaZsgSbMZV,spotify:track:0JXXNGljqupsJaZsgSbMZV,All I Want Is You,R&B Hits,https://api.spotify.com/v1/audio-analysis/0JXXNGljqupsJaZsgSbMZV,0JXXNGljqupsJaZsgSbMZV,Sure Thing,2010.0,0.000307,493HYe7N5pleudEZRyhE7R,0,11,195373,0.0267,0JXXNGljqupsJaZsgSbMZV,modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.544,132.052,0.571,gaming,-10.613,0.322,0.216,d4vd,4,0.0299,85,https://api.spotify.com/v1/tracks/1xK59OXxi2TAAAbmZK0kBL,spotify:track:1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/1xK59OXxi2TAAAbmZK0kBL,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,2022.0,0.00805,4B3FsNFguOEJ4TWEsct83B,1,6,132631,0.453,1xK59OXxi2TAAAbmZK0kBL,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.536,97.541,0.716,latin,-7.798,0.208,0.359,Junior H,3,0.0328,84,https://api.spotify.com/v1/tracks/4ZOkfHC38nxSeSqzGE5HFr,spotify:track:4ZOkfHC38nxSeSqzGE5HFr,$AD BOYZ 4 LIFE II,Viva Latino,https://api.spotify.com/v1/audio-analysis/4ZOkfHC38nxSeSqzGE5HFr,4ZOkfHC38nxSeSqzGE5HFr,PIÉNSALO,2023.0,0.0,7Lv6VzSqIz1sAssK2JUskG,0,2,240669,0.452,4ZOkfHC38nxSeSqzGE5HFr,modern,audio_features,37i9dQZF1DX10zKzsJ2jva
0.524,95.01,0.748,electronic,-5.599,0.111,0.661,"The Chainsmokers, Halsey",4,0.0338,84,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,Closer,EDM Hits,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,7BKLCZ1jbUBVqRi2FVlTVw,Closer,2016.0,0.0,0rSLgV8p5FzfnqlEk4GzxE,1,8,244960,0.414,7BKLCZ1jbUBVqRi2FVlTVw,modern,audio_features,37i9dQZF1DX3Kdv0IChEm9
0.822,167.997,0.604,pop,-4.833,0.147,0.288,Imagine Dragons,4,0.0438,84,https://api.spotify.com/v1/tracks/1zB4vmk8tFRmM9UULNzbLB,spotify:track:1zB4vmk8tFRmM9UULNzbLB,Evolve,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/1zB4vmk8tFRmM9UULNzbLB,1zB4vmk8tFRmM9UULNzbLB,Thunder,2017.0,0.134,33pt9HBdGlAbRGBHQgsZsU,1,0,187147,0.00672,1zB4vmk8tFRmM9UULNzbLB,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.706,80.969,0.722,pop,-4.857,0.067,0.599,Shaboozey,4,0.0292,84,https://api.spotify.com/v1/tracks/5fZJQrFKWQLb7FpJXZ1g7K,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,"Where I've Been, Isn't Where I'm Going",Global Top 50,https://api.spotify.com/v1/audio-analysis/5fZJQrFKWQLb7FpJXZ1g7K,5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),2024.0,0.0,0DLvFVIfwt3OHdK9kGeEM3,1,9,171292,0.072,5fZJQrFKWQLb7FpJXZ1g7K,global,audio_features,37i9dQZEVXbMDoHDwVN2tF
0.574,120.013,0.669,hip-hop,-6.442,0.146,0.273,"Lil Peep, XXXTENTACION",4,0.0286,84,https://api.spotify.com/v1/tracks/4jvjzW7Hm0yK4LvvE0Paz9,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,"Come Over When You're Sober, Pt. 2",Chill Hop,https://api.spotify.com/v1/audio-analysis/4jvjzW7Hm0yK4LvvE0Paz9,4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,2018.0,0.00294,52JymrguPgkmmwLaWIusst,0,4,196400,0.0175,4jvjzW7Hm0yK4LvvE0Paz9,chill,audio_features,37i9dQZF1EIf4OaZ1XTJYw
0.709,194.055,0.744,pop,-5.778,0.0847,0.712,"Myke Towers, benny blanco",4,0.284,84,https://api.spotify.com/v1/tracks/0qeIFEGRQqHoaJtLCl0U73,spotify:track:0qeIFEGRQqHoaJtLCl0U73,LA PANTERA NEGRA (DELUXE),Today's Top Hits,https://api.spotify.com/v1/audio-analysis/0qeIFEGRQqHoaJtLCl0U73,0qeIFEGRQqHoaJtLCl0U73,DEGENERE 👑 (feat. benny blanco),2024.0,0.0,3pkIK8SI5mcUUjb9jNjx4H,0,6,130880,0.0501,0qeIFEGRQqHoaJtLCl0U73,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.543,68.534,0.359,pop,-7.582,0.118,0.453,Taylor Swift,4,0.0919,84,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Lover,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,1dGr1c8CrMLDpV6mPbImSI,Lover,2019.0,1.58e-05,1NAmidJlEaVgA3MpcPFYGq,1,7,221307,0.492,1dGr1c8CrMLDpV6mPbImSI,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.379,107.989,0.614,pop,-10.48,0.0986,0.201,Ed Sheeran,4,0.0476,84,https://api.spotify.com/v1/tracks/1HNkqx9Ahdgi1Ixy2xkKkL,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,x (Deluxe Edition),Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/1HNkqx9Ahdgi1Ixy2xkKkL,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,2014.0,0.000464,1xn54DMo2qIqBuMqHtUsFd,1,4,258987,0.607,1HNkqx9Ahdgi1Ixy2xkKkL,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.251,139.999,0.746,hip-hop,-16.169,0.106,0.18,XXXTENTACION,4,0.259,84,https://api.spotify.com/v1/tracks/5TXDeTFVRVY7Cvt0Dw4vWW,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,17,Chill Hop,https://api.spotify.com/v1/audio-analysis/5TXDeTFVRVY7Cvt0Dw4vWW,5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,2017.0,0.00203,5VdyJkLe3yvOs0l4xXbWp0,0,11,120027,0.782,5TXDeTFVRVY7Cvt0Dw4vWW,chill,audio_features,37i9dQZF1EIf4OaZ1XTJYw
0.533,131.036,0.797,hip-hop,-9.74,0.103,0.329,"XXXTENTACION, Trippie Redd",4,0.0412,84,https://api.spotify.com/v1/tracks/7AQim7LbvFVZJE3O8TYgf2,spotify:track:7AQim7LbvFVZJE3O8TYgf2,17,Chill Hop,https://api.spotify.com/v1/audio-analysis/7AQim7LbvFVZJE3O8TYgf2,7AQim7LbvFVZJE3O8TYgf2,Fuck Love,2017.0,0.000152,5VdyJkLe3yvOs0l4xXbWp0,0,0,146520,0.0172,7AQim7LbvFVZJE3O8TYgf2,chill,audio_features,37i9dQZF1EIf4OaZ1XTJYw
0.552,75.881,0.346,pop,-6.864,0.114,0.0789,Adele,4,0.0282,84,https://api.spotify.com/v1/tracks/6VObnIkLVruX4UVyxWhlqm,spotify:track:6VObnIkLVruX4UVyxWhlqm,Skyfall,Soft Pop Hits,https://api.spotify.com/v1/audio-analysis/6VObnIkLVruX4UVyxWhlqm,6VObnIkLVruX4UVyxWhlqm,Skyfall,2012.0,0.0,6TwN6Lq9glwnG8kNp6chHY,0,0,286480,0.417,6VObnIkLVruX4UVyxWhlqm,soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.364,75.24,0.524,r&b,-10.209,0.1,0.436,"Daniel Caesar, H.E.R.",4,0.0367,84,https://api.spotify.com/v1/tracks/1RMJOxR6GRPsBHL8qeC2ux,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,Freudian,R&B Hits,https://api.spotify.com/v1/audio-analysis/1RMJOxR6GRPsBHL8qeC2ux,1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),2017.0,0.0,3xybjP7r2VsWzwvDQipdM0,1,7,209831,0.808,1RMJOxR6GRPsBHL8qeC2ux,modern,audio_features,37i9dQZF1EQoqCH7BwIYb7
0.642,179.974,0.745,gaming,-6.257,0.0658,0.226,Lil Tecca,4,0.287,84,https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,We Love You Tecca,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/1lOe9qE0vR9zwWQAOk6CoO,1lOe9qE0vR9zwWQAOk6CoO,Ransom,2019.0,0.0,1I6FpscJIfwf4T56VxGVsB,0,7,131240,0.0204,1lOe9qE0vR9zwWQAOk6CoO,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.453,139.943,0.915,gaming,-4.589,0.104,0.287,Gunna,4,0.27,84,https://api.spotify.com/v1/tracks/4Na2HfNSr58chvfX69fy36,spotify:track:4Na2HfNSr58chvfX69fy36,One of Wun,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4Na2HfNSr58chvfX69fy36,4Na2HfNSr58chvfX69fy36,one of wun,2024.0,0.000163,7g0PJ7VbsOkYTECUFkyNPN,0,10,144000,0.0872,4Na2HfNSr58chvfX69fy36,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.386,192.004,0.504,pop,-10.976,0.0961,0.281,"Taylor Swift, Post Malone",4,0.0308,84,https://api.spotify.com/v1/tracks/2OzhQlSqBEmt7hmkYxfT6m,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,THE TORTURED POETS DEPARTMENT,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/2OzhQlSqBEmt7hmkYxfT6m,2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),2024.0,1.53e-05,1Mo4aZ8pdj6L1jx8zSwJnt,1,11,228965,0.502,2OzhQlSqBEmt7hmkYxfT6m,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
