genre,fold,train_start,train_end,test_start,test_end,p,d,q,rmse,mae,mape,source
electronic,6,2015,2017,2018,2019,3,0,3,4.833421337784218,3.4179510276578497,4.682120881471529,grid
electronic,6,2015,2017,2018,2019,3,1,0,3.5355452937310248,3.500010973572735,4.766768019474938,grid
electronic,6,2015,2017,2018,2019,3,1,1,3.5355328037411597,3.4999989240672917,4.766751588076171,grid
electronic,6,2015,2017,2018,2019,3,1,2,3.5355363014059984,3.500002964550994,4.76675705271821,grid
electronic,6,2015,2017,2018,2019,3,1,3,3.5355437643462855,3.5000099575157364,4.76676660275557,grid
electronic,7,2016,2018,2019,2020,1,1,1,0.7071067784267621,0.5000000000000284,0.6849315068132287,manual
electronic,7,2016,2018,2019,2020,0,0,0,2.549505057871402,2.499995208017779,3.4061393518938687,grid
electronic,7,2016,2018,2019,2020,0,0,1,3.1944612670990105,3.049939659620989,4.158562607373196,grid
electronic,7,2016,2018,2019,2020,0,0,2,2.408242927235371,2.3999248135042706,3.26350389087627,grid
electronic,7,2016,2018,2019,2020,0,0,3,3.037304121729954,3.0338595921259,4.129229645598912,grid
electronic,7,2016,2018,2019,2020,0,1,0,0.7071067811879844,0.5000000000020322,0.68493150685208,grid
electronic,7,2016,2018,2019,2020,0,1,1,0.707117263458126,0.5000148240607558,0.6849516765728536,grid
electronic,7,2016,2018,2019,2020,0,1,2,1.2555544079673098,1.2337697525576345,1.6765205689438665,grid
electronic,7,2016,2018,2019,2020,0,1,3,1.253343621889589,1.2314948042019367,1.6734240317864457,grid
electronic,7,2016,2018,2019,2020,0,2,0,4.472135954953602,3.9999999999559392,5.423917067692871,grid
electronic,7,2016,2018,2019,2020,1,0,0,3.048932293538609,2.861150226517907,3.9026523261628787,grid
electronic,7,2016,2018,2019,2020,1,0,1,3.423908562425126,3.1305163127135884,4.272238310065374,grid
electronic,7,2016,2018,2019,2020,1,0,2,2.9558157370624905,2.9330165545699316,3.9940748736947196,grid
electronic,7,2016,2018,2019,2020,1,0,3,3.29617371052797,3.2265938392366422,4.396362280070938,grid
electronic,7,2016,2018,2019,2020,1,1,0,0.7070932695685126,0.500000000060858,0.6849313300665422,grid
electronic,7,2016,2018,2019,2020,1,1,1,0.7071067784267621,0.5000000000000284,0.6849315068132287,grid
electronic,7,2016,2018,2019,2020,1,1,2,1.2595367351046207,1.2371852358007587,1.6811365959710507,grid
electronic,7,2016,2018,2019,2020,1,1,3,1.2534974535673673,1.2316989240784437,1.6737040869472128,grid
electronic,7,2016,2018,2019,2020,2,0,0,5.380591237430374,4.99381829101106,6.813165693819092,grid
electronic,7,2016,2018,2019,2020,2,0,1,5.379916720159172,4.992914899315856,6.811940607079572,grid
electronic,7,2016,2018,2019,2020,2,0,2,5.30612818905076,4.892937033212327,6.6763660373828015,grid
electronic,7,2016,2018,2019,2020,2,0,3,4.654824208579014,3.9166769946966156,5.3523405867127805,grid
electronic,7,2016,2018,2019,2020,2,1,0,1.9234406588721042,1.7649323507613062,2.394302475672733,grid
electronic,7,2016,2018,2019,2020,2,1,1,1.975279133300274,1.80439397450737,2.4476327416622263,grid
electronic,7,2016,2018,2019,2020,2,1,2,1.8535200232779991,1.711894908528656,2.322639315038339,grid
electronic,7,2016,2018,2019,2020,2,1,3,1.8837973148993552,1.7325186007122895,2.350431242161793,grid
electronic,7,2016,2018,2019,2020,3,0,0,5.379883189560009,4.992879325174492,6.811892191835876,grid
electronic,7,2016,2018,2019,2020,3,0,1,5.375538892392021,4.98702341870365,6.803951647163762,grid
electronic,7,2016,2018,2019,2020,3,0,2,4.92685432758451,4.348314121258326,5.9377883296587015,grid
electronic,7,2016,2018,2019,2020,3,0,3,5.116224198083109,4.626858128479782,6.315547064067836,grid
electronic,7,2016,2018,2019,2020,3,1,0,1.899889366793425,1.747283345229576,2.370461019138126,grid
electronic,7,2016,2018,2019,2020,3,1,1,1.9740004582898671,1.8019632586159062,2.4443041233641174,grid
electronic,7,2016,2018,2019,2020,3,1,2,1.856898926752295,1.7137074895278772,2.3250644420134385,grid
electronic,7,2016,2018,2019,2020,3,1,3,1.8473242658201687,1.7067301466858424,2.3156465354833187,grid
electronic,8,2017,2019,2020,2021,1,1,1,1.1578486254315192,1.157560975987785,1.5642715891726826,manual
electronic,8,2017,2019,2020,2021,0,0,0,0.666661688054063,0.666661688054063,0.9008941730460311,grid
electronic,8,2017,2019,2020,2021,0,0,1,1.1423594119558513,1.0499939772740063,1.4189107801000085,grid
electronic,8,2017,2019,2020,2021,0,0,2,1.2338269979262486,1.233376478811259,1.666724971366566,grid
electronic,8,2017,2019,2020,2021,0,0,3,1.4637115422061253,1.4182823005805503,1.9165977034872301,grid
electronic,8,2017,2019,2020,2021,0,1,0,0.9999999999973426,0.9999999999973426,1.3513513513477602,grid
electronic,8,2017,2019,2020,2021,0,1,1,0.6666263115761524,0.6666263115761524,0.9008463669948005,grid
electronic,8,2017,2019,2020,2021,0,1,2,0.8867164244421527,0.8778190327298319,1.1862419361213943,grid
electronic,8,2017,2019,2020,2021,0,1,3,1.2837868942107757,1.2837341396766035,1.7347758644278426,grid
electronic,8,2017,2019,2020,2021,0,2,0,2.549509756890146,2.500000000089635,3.3783783784995065,grid
electronic,8,2017,2019,2020,2021,1,0,0,0.7467866296587955,0.7353407500077793,0.9937037162267289,grid
electronic,8,2017,2019,2020,2021,1,0,1,1.1890343601321374,1.0517694637316808,1.421310086123893,grid
electronic,8,2017,2019,2020,2021,1,0,2,1.2469678196557132,1.2413921334446414,1.6775569370873533,grid
electronic,8,2017,2019,2020,2021,1,0,3,1.4791163104534895,1.3941591133358742,1.8839988018052354,grid
electronic,8,2017,2019,2020,2021,1,1,0,1.7889325007317778,1.779859125484741,2.405215034438839,grid
electronic,8,2017,2019,2020,2021,1,1,1,1.1578486254315192,1.157560975987785,1.5642715891726826,grid
electronic,8,2017,2019,2020,2021,1,1,2,1.2455054495659283,1.245499431482223,1.6831073398408418,grid
electronic,8,2017,2019,2020,2021,1,1,3,1.3570163691901507,1.3563423304575721,1.8328950411588816,grid
electronic,8,2017,2019,2020,2021,2,0,0,2.7363769404631713,2.5966762381800095,3.5090219434864998,grid
electronic,8,2017,2019,2020,2021,2,0,1,4.508002650701466,4.481601376126875,6.056218075847128,grid
electronic,8,2017,2019,2020,2021,2,0,2,3.5177961958537796,3.5125140006307944,4.746640541392965,grid
electronic,8,2017,2019,2020,2021,2,0,3,4.362062770094987,4.34460649849953,5.871089862837203,grid
electronic,8,2017,2019,2020,2021,2,1,0,3.998361327880765,3.9596677090954415,5.3509023095884345,grid
electronic,8,2017,2019,2020,2021,2,1,1,1.3302121821002493,1.3282300526504471,1.7949054765546584,grid
electronic,8,2017,2019,2020,2021,2,1,2,1.3150358704091332,1.3148483754755134,1.7768221290209643,grid
